Date,Close,High,Low,Open,Volume
23-01-2014,183.4604645,184.6258933,182.358603,182.358603,13767334
24-01-2014,183.8524628,185.3357421,182.4645344,182.6552363,11879019
27-01-2014,178.6609802,182.4009694,178.0676713,181.3838643,12345838
28-01-2014,179.0212097,181.383865,178.5656299,179.4767895,11573795
29-01-2014,177.273056,180.6422219,176.9340304,180.070102,12374165
30-01-2014,174.8150482,176.6903401,174.2217393,176.171193,14102043
31-01-2014,176.1182098,176.6055732,175.0587266,175.238834,11038353
03-02-2014,173.9463043,175.8321768,173.6390482,175.069355,8227762
04-02-2014,174.0839996,175.1646719,172.3040588,172.5901258,12362252
05-02-2014,173.1728668,174.0734319,170.9797383,173.7767704,11298451
06-02-2014,172.8761902,174.6243332,171.2445731,173.7555519,10826505
07-02-2014,172.5795288,174.560766,171.7637203,174.2005372,8459052
10-02-2014,174.1687469,174.9421773,171.8802538,172.749035,10345205
11-02-2014,170.6300659,174.8150256,170.1003244,174.3912437,12609169
12-02-2014,173.3105774,174.1581696,171.0856654,171.2128,9828890
13-02-2014,171.0856476,173.5224644,170.5876897,173.5224644,8657303
14-02-2014,174.1899414,174.603143,171.2127883,172.0391914,9218744
17-02-2014,172.1239471,174.1793462,171.0114912,173.2575921,9058505
18-02-2014,172.3040619,173.2999778,171.0220931,171.0220931,5741275
19-02-2014,172.1133575,173.7555551,171.6365887,172.2722758,6130140
20-02-2014,170.6724396,172.4205966,170.1744817,171.9120441,8041497
21-02-2014,171.9544525,172.9079903,170.7042532,171.0221038,6256274
24-02-2014,172.134552,172.6854827,170.6406781,171.2233925,6800627
25-02-2014,171.7531433,172.9079917,171.1174562,172.5477628,7039336
26-02-2014,171.7849121,173.0880841,171.2657651,171.8484794,13608048
28-02-2014,169.5070343,172.7702404,168.0555386,171.784919,18949872
03-03-2014,170.2380829,170.9585406,168.9137217,169.5388284,11635479
04-03-2014,172.261673,172.6219018,170.0685448,170.1533012,8997053
05-03-2014,171.000885,173.3317422,170.6088726,172.8125952,11827655
06-03-2014,174.274704,174.6879055,171.4882668,171.4988614,10172590
07-03-2014,184.2232819,185.1980087,174.8150528,174.8150528,33597187
10-03-2014,187.6242218,191.4807509,182.9518982,183.312127,32869474
11-03-2014,185.3569489,188.1221972,184.7954235,187.5288883,12780183
12-03-2014,184.6364441,187.0838553,183.8524334,185.1979693,9431389
13-03-2014,186.374054,189.5948821,185.3463543,185.4099216,17221827
14-03-2014,187.7725525,188.5777524,184.1491036,185.1979922,16540547
18-03-2014,189.9551086,192.5720333,188.4824237,188.4824237,19034847
19-03-2014,191.3430481,192.8051385,189.7008361,190.7073468,16376397
20-03-2014,191.978714,192.2965646,190.3153273,191.0463653,29711945
21-03-2014,187.6983643,193.5361301,186.9249481,192.19058,22050970
24-03-2014,191.8515778,192.5614267,188.8214517,188.8532354,28815466
25-03-2014,186.3210602,186.9991255,184.8801591,186.2574929,31299573
26-03-2014,188.8426208,191.3324105,186.7130459,186.734235,13811011
27-03-2014,190.866272,191.7456479,189.0333582,189.6160726,55407935
28-03-2014,194.1294708,194.9346849,190.7073322,190.7073322,18667646
31-03-2014,197.2231598,199.1408156,193.5043599,194.1506416,18751896
01-04-2014,199.7341614,200.2427139,196.9159261,198.3356383,15640608
02-04-2014,203.0397339,203.8449479,198.7806118,200.2427021,26780181
03-04-2014,201.8637085,204.0462423,199.2679731,202.7430844,26550895
04-04-2014,200.0837708,201.9908463,199.5116509,201.7259825,12513877
07-04-2014,200.0625763,202.3510697,197.985988,200.0307926,12905249
09-04-2014,203.8767242,204.8408565,200.6982746,201.3021781,13438946
10-04-2014,205.3388062,206.3665057,203.8873105,204.4170521,10649501
11-04-2014,202.0967865,205.7626137,201.4293157,203.908511,11691621
15-04-2014,201.1114502,202.1497584,198.4627423,201.3021662,9264526
16-04-2014,199.4586945,203.2092785,198.7806291,200.560556,12381278
17-04-2014,203.2304688,203.8025886,199.9884373,200.2427206,7845800
21-04-2014,203.3363953,205.5295236,202.5947485,205.5295236,11817203
22-04-2014,205.063324,209.5131616,202.5947235,203.4211266,19331824
23-04-2014,204.9362183,208.0828844,204.3217202,205.3282307,15288495
24-04-2014,204.9362183,204.9362183,204.9362183,204.9362183,0
25-04-2014,200.9313507,205.3282159,200.4545819,205.1163249,13252156
28-04-2014,200.242691,202.5735484,199.4692607,201.259796,16610579
29-04-2014,199.2467804,201.6730029,198.759417,200.4651819,8396497
30-04-2014,198.2932434,203.4211467,196.8735314,200.0096028,14391181
02-05-2014,196.6616364,200.7512599,196.2166653,199.1832241,9070553
05-05-2014,200.6346893,203.10329,196.0047441,196.0047441,15199246
06-05-2014,204.131012,204.9044282,200.7830353,200.8571972,12392211
07-05-2014,203.6012421,205.8367626,202.7960422,203.4423238,10571569
08-05-2014,203.4847412,205.5613297,201.4611254,204.0780502,11949181
09-05-2014,211.3884583,211.6851198,202.5311611,202.5311611,18452114
12-05-2014,217.9784851,222.2799998,210.6468584,210.8163712,30847764
13-05-2014,225.3313141,226.4755679,219.2074944,220.3729232,26863271
14-05-2014,221.5383453,226.3060198,220.6059967,225.4584417,19375695
15-05-2014,223.2123413,224.6108643,220.2139988,221.53836,20864719
16-05-2014,230.9463959,245.0695918,227.2765088,233.2681694,52633579
19-05-2014,239.6770935,240.6828363,232.5833845,233.4607382,23797958
20-05-2014,231.0747681,241.5922706,230.1867296,241.3568907,22509088
21-05-2014,230.7645264,236.0179217,229.7694826,231.0747999,21991587
22-05-2014,235.5578308,238.2540866,232.1126245,232.3908151,18745180
23-05-2014,241.2605896,242.2342494,235.8146113,237.8581941,16566818
26-05-2014,235.7504272,243.9461427,230.036943,242.341251,16073584
27-05-2014,232.808075,237.0985231,230.0583239,236.0285858,11273379
28-05-2014,233.0113525,236.7989435,232.1232998,233.1611398,11351815
29-05-2014,229.7266541,233.9743059,228.6139061,233.7817223,27659174
30-05-2014,227.8328705,233.1825571,226.8271277,232.1768286,17293884
02-06-2014,231.577652,232.8722844,227.9612604,229.9834451,8806299
03-06-2014,234.4022675,235.8145897,230.539783,231.8130172,10874352
04-06-2014,230.5719147,235.7718285,230.3044375,233.8138383,8826406
05-06-2014,233.2253723,234.2953097,227.7365831,230.7859089,19974435
06-06-2014,240.1799622,242.4482257,236.263982,236.9701361,29319340
09-06-2014,240.2334595,242.3840475,237.9758948,241.8062682,13497804
10-06-2014,239.3026276,241.9025773,235.4829389,241.9025773,15760599
11-06-2014,235.8360291,239.6664026,233.781747,239.6664026,15164409
12-06-2014,234.1347809,238.2754559,231.9842074,235.0763291,11767348
13-06-2014,231.5134583,236.8845574,229.544769,235.4508368,14646904
16-06-2014,227.9933472,231.9628228,226.2172559,231.9628228,14371376
17-06-2014,233.2574768,233.9529318,226.4205595,226.4205595,15824961
18-06-2014,228.2715607,235.7397385,226.9662291,232.8188017,19212704
19-06-2014,222.9967346,230.026235,220.7498691,229.8229523,23126286
20-06-2014,221.7984161,224.5588522,221.3169429,223.8099018,12855084
23-06-2014,222.1086731,223.595889,219.1235421,221.9053904,14768300
24-06-2014,226.7950439,227.4263044,223.6173148,223.6173148,11890148
25-06-2014,224.9012299,226.6880346,224.2913676,226.3242513,10564797
26-06-2014,216.5343018,219.744128,215.4215681,219.3375484,24480677
27-06-2014,216.5771027,219.0165661,215.5285635,216.1277267,9225499
30-06-2014,217.2832794,218.2676241,213.9878603,216.6734171,20656550
01-07-2014,215.6997528,218.3852951,215.4750577,217.668442,9653273
02-07-2014,217.8931274,219.8404185,216.5556987,217.625636,12293489
03-07-2014,215.3787689,219.3375455,214.7368094,218.2676082,11575392
04-07-2014,220.8247528,221.8625928,214.6940046,215.0577736,12957117
07-07-2014,219.8083191,221.9053973,218.4815894,221.0494418,14019093
08-07-2014,212.9286041,221.3704267,211.8479678,219.5515248,17484768
09-07-2014,214.1911469,216.1063264,212.3829439,214.4158277,14903156
10-07-2014,213.3887177,218.5886178,209.9328119,214.0413764,18600100
11-07-2014,206.8192749,214.4158418,206.2094126,212.960723,17783841
14-07-2014,205.8028259,208.6167575,205.1073566,207.2686438,13764770
15-07-2014,208.0389862,209.708101,206.080996,206.1559039,15345123
16-07-2014,211.7837982,212.4899523,208.4241845,208.4241845,13957671
17-07-2014,210.243042,213.6026407,209.7722679,211.41997,9426887
18-07-2014,209.012619,210.4677377,207.4184122,209.7080882,9332698
21-07-2014,213.4849854,215.699768,212.9286185,213.9878568,16987269
22-07-2014,220.6107635,221.2420383,214.2232371,214.8437984,28489939
23-07-2014,221.1029358,222.5045591,218.4922871,221.4881172,13721398
24-07-2014,222.772049,223.232124,219.123546,220.4074793,9673900
25-07-2014,218.6634979,223.2535351,215.496468,222.9539464,13532588
28-07-2014,215.1861572,219.027229,214.3302018,218.4815614,9372911
30-07-2014,215.3038635,216.3417035,212.489918,214.8437885,18616706
31-07-2014,215.3680878,218.2462282,214.4158404,215.6890747,17722817
01-08-2014,208.9163208,213.7738489,208.6381446,212.9178935,15826199
04-08-2014,210.7780609,211.7838038,208.8628669,209.9221052,14672155
05-08-2014,210.5319519,211.3879075,207.7822149,210.7994434,12233949
06-08-2014,211.4521179,213.6882989,209.6011184,210.7566629,16358373
07-08-2014,211.6981812,213.2816889,210.4249469,211.6339723,10844144
08-08-2014,209.8150635,210.4570229,208.2315559,209.6117666,9118453
11-08-2014,209.8150635,211.259483,209.1516916,210.8101071,6696796
12-08-2014,210.6496582,211.195326,208.9270479,210.992029,9556263
13-08-2014,211.8800812,213.2603064,209.7081092,210.4142633,14113750
14-08-2014,214.6191254,215.0578023,212.2224725,212.9179275,12062077
18-08-2014,216.7803955,217.293966,213.4528793,214.2232422,7643510
19-08-2014,215.9779358,218.9095715,215.2931799,217.1976746,14559347
20-08-2014,213.6347656,217.9359274,212.9928061,216.3417205,13022078
21-08-2014,212.9393158,214.8438106,211.8693784,213.987855,16449220
22-08-2014,213.6240845,215.485783,212.9821249,214.0092659,8571614
25-08-2014,213.0890961,215.80675,212.5862247,213.987848,7455233
26-08-2014,212.5648193,213.3351822,210.3500512,213.1318852,9548209
27-08-2014,212.6397247,214.3730341,211.1739212,213.3886894,8391614
28-08-2014,213.709671,214.8438029,212.8323173,212.8323173,15914040
01-09-2014,217.0050812,218.4815981,213.0463045,214.9187019,16197464
02-09-2014,219.0807495,220.7391651,216.2561191,217.9466177,16556769
03-09-2014,220.6749878,221.6807306,218.5030015,219.3696562,21922291
04-09-2014,219.5301361,221.2420473,217.8610356,220.1935081,9346763
05-09-2014,219.4766388,221.1457393,218.3960024,219.9153157,9078852
08-09-2014,222.0551758,222.4082599,219.9794958,221.2420309,13886787
09-09-2014,221.0494537,222.8255595,220.0223127,220.8568702,9166689
10-09-2014,217.3795471,220.2148908,216.6840922,220.0115939,9459033
11-09-2014,218.1392212,220.4074993,215.699772,218.3318191,10619105
12-09-2014,217.3260651,219.1235546,216.4380122,217.9466264,8749882
15-09-2014,214.5763092,216.5556975,214.2018411,215.9351361,8738403
16-09-2014,209.5796967,214.8759021,208.9591353,214.287438,13242995
17-09-2014,211.5590515,211.9656311,209.4833717,210.7566058,10887270
18-09-2014,215.0363922,216.1277277,210.4998505,210.778041,9089107
19-09-2014,213.0142212,217.3688787,212.0619738,215.2718003,17169819
22-09-2014,212.1796417,213.1318747,211.3557835,212.4899152,7900222
23-09-2014,206.680191,213.0142228,206.0810135,212.2117769,17694403
24-09-2014,206.5089722,208.4455641,204.4439912,207.2472378,15393998
25-09-2014,198.976593,207.0974286,197.4358816,206.7336597,33092058
26-09-2014,199.7041779,201.5016675,196.2910688,198.7947268,15904980
29-09-2014,199.6827698,201.7263526,198.923106,200.4959147,12481132
30-09-2014,202.3683167,202.9567808,197.9494648,198.5807253,17642155
01-10-2014,198.4095306,202.346909,198.1527525,201.9189312,8656245
07-10-2014,198.184845,200.057228,197.6070657,198.4202249,12404189
08-10-2014,200.4424133,201.4695543,197.1149115,197.1149115,9827783
09-10-2014,204.2835083,204.8398751,200.7634085,200.7634085,11164671
10-10-2014,205.5674286,207.3542334,200.3140337,202.6465062,15465656
13-10-2014,204.9789581,206.444776,202.8711808,205.8135155,13881865
14-10-2014,205.6958313,209.4941074,205.1287654,209.4941074,19077913
15-10-2014,205.6958313,205.6958313,205.6958313,205.6958313,0
16-10-2014,199.2227173,204.7650024,198.5807434,203.6415695,19017182
17-10-2014,200.699234,201.2876982,197.9815798,200.2926544,15313270
20-10-2014,200.089325,201.2769665,195.0606112,200.8275905,21187302
21-10-2014,198.8696289,200.5066323,198.3881556,199.9181681,17621790
22-10-2014,202.3575897,203.4596242,199.6827467,200.1000111,13384016
27-10-2014,201.4374847,206.2736157,200.4638391,206.2736157,10072622
28-10-2014,199.875351,201.5765487,198.1741532,201.3839651,22023470
29-10-2014,203.6308899,204.0160714,199.8968073,200.421077,17516848
30-10-2014,209.5476074,210.0397797,202.6679082,202.8604918,32745121
31-10-2014,214.1055298,214.7796008,210.103957,210.103957,14086084
03-11-2014,214.4906921,215.9137134,211.8800437,214.8437763,12376151
05-11-2014,212.1261597,215.8067602,211.5055983,214.4158359,15730002
07-11-2014,209.8150635,212.9927778,209.290794,211.9442387,11633677
10-11-2014,207.4291229,211.8051783,206.979747,210.3072632,10482542
11-11-2014,209.2159119,211.3771845,206.7657496,208.0817658,10100100
12-11-2014,208.434845,210.3500386,207.2900142,210.1253435,9286081
13-11-2014,207.4077301,209.665309,206.1559083,208.424172,7041533
14-11-2014,207.3863068,209.2266068,206.5089531,207.3542095,8424014
17-11-2014,210.8208466,211.323718,206.7122824,206.7122824,10224348
18-11-2014,211.5590515,213.4956432,210.8208003,210.8742957,13410579
19-11-2014,209.3122253,212.2759584,208.9591412,211.5590909,8099318
20-11-2014,209.868576,210.4998365,207.6323955,209.280112,11342020
21-11-2014,213.4956665,214.2018348,209.7508861,209.7508861,11739875
24-11-2014,210.852951,214.8759226,210.071889,214.030666,12426216
25-11-2014,212.4899597,212.8965394,208.2744045,210.7994608,14606201
26-11-2014,211.2167053,212.4899252,210.264458,212.2652444,13155281
27-11-2014,211.5590515,212.4899005,210.3607253,211.8479411,12279963
28-11-2014,212.1903534,217.7005404,210.3928496,211.7837738,20881173
01-12-2014,205.7707367,212.265269,205.1180637,211.6339942,17382184
02-12-2014,205.9954071,207.8357073,205.0003634,205.856319,9453044
03-12-2014,207.2151337,208.4241591,205.1180412,205.1180412,9789854
04-12-2014,205.1180267,208.627427,204.5081645,207.1616236,10775294
05-12-2014,204.8612823,206.9262635,204.3798091,205.6423301,10048267
08-12-2014,202.1329193,206.0382006,201.6300622,205.4283383,10238784
09-12-2014,201.1164398,203.4382128,199.2226588,201.3625331,10598750
10-12-2014,199.5543518,201.3518555,199.0086841,199.3189719,13242754
11-12-2014,193.9050903,198.7947162,193.3059271,198.7947162,22620658
12-12-2014,188.8121796,194.942928,188.17022,194.0869725,17874849
15-12-2014,188.0525055,188.6944793,186.5973868,187.870621,12647964
16-12-2014,185.0138855,189.0047593,183.9653464,187.6245485,20886278
17-12-2014,186.0624237,187.217968,184.9817873,185.152987,20779949
18-12-2014,188.3306885,189.3364312,185.0245708,188.6409763,14970699
19-12-2014,192.7067413,194.3865407,188.8442569,189.4006237,20073537
22-12-2014,193.6376495,194.0442149,190.663217,193.0170738,8305143
23-12-2014,191.2516632,193.4771307,190.8343845,193.0919493,10583206
24-12-2014,189.1973877,191.9792222,188.3093348,191.2516699,22479751
26-12-2014,190.2031097,191.0162547,188.3307123,189.7216365,4890141
29-12-2014,191.9470978,192.3857746,189.7965241,190.1282101,6931660
30-12-2014,188.3414154,192.2466968,187.6887568,191.9685062,11627412
31-12-2014,190.6952972,191.2837614,188.1060464,188.3093291,8464992
01-01-2015,189.9998169,190.8771707,189.0903659,189.6574461,2963643
02-01-2015,189.4969482,191.7438282,189.229471,190.042616,7331366
05-01-2015,187.4212646,190.6417901,187.0467823,189.3792549,10103941
06-01-2015,178.9152374,186.8113924,178.0378837,186.1694329,18627980
07-01-2015,182.8098297,183.7727762,179.1078453,179.1292435,20720312
08-01-2015,180.1884613,184.650109,179.7818817,184.0509316,19872227
09-01-2015,184.09375,184.4575333,180.8197434,181.5472956,13392787
12-01-2015,181.9538574,184.2435334,180.0921734,184.1365426,10100113
13-01-2015,180.4238434,182.9488993,179.8567775,182.5316206,9948711
14-01-2015,178.6691742,181.2477259,177.866714,180.3917703,11380041
15-01-2015,184.9389801,186.4047978,179.7497803,179.7497803,16927085
16-01-2015,186.1052399,187.2393717,182.3283477,184.0295455,19136963
19-01-2015,188.2344208,189.5932335,183.7620736,186.2122361,13339962
20-01-2015,193.2417297,193.7766984,188.0632143,188.6302945,13361320
21-01-2015,194.0334778,195.0285215,190.8878604,193.6590097,17084297
22-01-2015,189.1117706,194.1297855,188.2023196,193.6911086,23721627
23-01-2015,189.7858276,192.1182858,187.6673512,190.4491853,18080494
27-01-2015,190.2458954,191.8828986,188.4162944,191.0697394,17939876
28-01-2015,194.0548859,194.6861606,189.6146358,189.6146358,19298126
29-01-2015,198.8803253,199.9716609,194.0655927,194.1083891,36117653
30-01-2015,195.852356,199.2761635,194.5149273,199.0086721,21746801
02-02-2015,194.3116608,196.8474158,193.8087894,196.0235575,19302710
03-02-2015,200.635025,201.33048,195.413713,195.413713,17092333
04-02-2015,198.7519073,201.9617191,198.131346,200.9559764,14072894
05-02-2015,197.6605835,201.1271735,196.355252,200.2926304,12365643
06-02-2015,194.7075653,199.0087131,193.2310483,197.7461921,9045844
09-02-2015,191.8829041,196.4408438,190.8771613,192.8458505,8839692
10-02-2015,188.7372742,193.5519917,184.3077237,192.1610819,13651008
11-02-2015,192.7388458,193.6055004,188.9512549,189.5932144,9781008
12-02-2015,194.5470428,195.5741838,189.8607141,194.3009638,8709626
13-02-2015,196.3338623,197.0400164,194.5256593,195.5848976,7393680
16-02-2015,193.1882172,197.7675547,192.5890398,196.5906123,12266698
18-02-2015,192.9421387,194.3009656,191.3907282,192.5890545,9835036
19-02-2015,193.0277557,194.2153974,189.9249344,194.076295,9550637
20-02-2015,186.8328247,191.7331504,186.4476432,191.5726498,18717199
23-02-2015,182.1999664,187.613862,181.2691172,186.1587432,14104463
24-02-2015,180.0600739,183.3447937,179.1078408,182.799126,19946218
25-02-2015,180.4238434,183.2805853,179.9744675,181.632883,15274116
26-02-2015,180.1777802,181.889677,179.0222358,181.0551196,21459750
27-02-2015,183.0773163,184.2435598,180.7341588,181.3654193,18659378
02-03-2015,184.9389801,187.346346,183.0772819,185.9554219,14579511
03-03-2015,192.7602692,193.9692947,185.6130784,185.9554492,20636925
04-03-2015,189.9891052,194.6540501,188.3200048,193.8729882,14476047
05-03-2015,189.368576,192.3216103,187.9134571,190.9841813,10716702
09-03-2015,186.0945129,190.8236521,184.9175848,189.4006307,14065391
10-03-2015,183.847641,187.4105367,183.045181,185.944719,15234060
11-03-2015,183.1629028,186.0838251,182.4032391,184.2328401,11635873
12-03-2015,184.8426971,185.61306,183.0879897,183.6015745,11782380
13-03-2015,181.911087,186.0838458,181.2477293,185.9554567,12936157
16-03-2015,180.199173,182.7349281,179.8139915,182.2106585,13839990
17-03-2015,183.355484,184.0081426,179.9637734,182.0073562,19070082
18-03-2015,185.8805695,186.6509324,182.895438,183.3876103,9269885
19-03-2015,183.205719,187.6031586,182.7670421,187.3570796,13934612
20-03-2015,182.7670593,184.2756738,181.5901166,183.5802044,10405717
23-03-2015,180.167099,184.8855257,179.3432406,183.2806196,13251683
24-03-2015,181.4509735,182.8098003,180.1991519,180.1991519,9238431
25-03-2015,180.7983246,181.7826691,179.9637672,181.6756783,10264941
26-03-2015,177.4601288,181.7291934,176.3473951,179.985185,20621346
27-03-2015,173.6939392,178.6798567,171.5005549,178.4444625,23326922
30-03-2015,173.4906616,174.9778778,170.4306366,174.7424978,17330588
31-03-2015,176.753952,178.2304688,175.042041,175.042041,20235395
01-04-2015,178.9045258,179.5357861,173.9935022,176.518558,14588531
06-04-2015,176.4651031,179.3218456,175.7696481,178.8938678,12334096
07-04-2015,178.2198029,178.9152579,176.764684,176.764684,21275454
08-04-2015,185.2920837,186.0624323,178.230486,178.358875,24821205
09-04-2015,191.5404968,192.3750541,183.772746,185.2064664,27276420
10-04-2015,193.5198822,194.4721294,190.2565753,191.5083969,25323219
13-04-2015,197.4038086,197.8852819,192.3215988,194.0441949,20177342
15-04-2015,197.6498718,201.0629662,194.1297723,197.0827917,22231264
16-04-2015,198.6556091,200.72059,196.6548228,197.8317509,20177302
17-04-2015,198.3346558,202.0687376,197.4252047,200.0893491,23958678
20-04-2015,189.5183258,200.6028941,187.9883135,200.5707968,37628162
21-04-2015,187.5496674,191.6261487,186.693726,190.4813034,17707007
22-04-2015,188.2557831,189.7536979,185.5274305,188.715858,14761313
23-04-2015,187.6780548,190.3208009,185.9661436,189.1331736,13337818
24-04-2015,188.0738983,189.2615398,185.8805285,187.667333,12709854
27-04-2015,187.3035583,189.914207,186.4797001,188.3200002,11042925
28-04-2015,185.1422729,188.7372659,183.7192516,187.1751565,14687371
29-04-2015,181.8896637,186.287117,181.3332969,184.457516,16387960
30-04-2015,184.5324097,185.2920734,181.4509869,181.8896638,34802149
04-05-2015,190.6524658,191.2837262,184.1365364,185.3562608,15078502
05-05-2015,190.909256,192.974237,189.4006418,191.240942,17846755
06-05-2015,188.362793,191.8935916,186.5973865,190.449172,22438208
07-05-2015,186.3299255,187.9776279,184.0295503,187.2393766,16735535
08-05-2015,192.7837067,193.6612806,186.5865489,188.7317167,17104443
11-05-2015,194.13797,194.8963566,191.4185774,193.46624,14214007
12-05-2015,188.2333069,193.9104224,187.4640865,193.9104224,16650201
13-05-2015,191.786911,192.5561458,185.7414293,189.2408756,16701434
14-05-2015,190.2918091,192.0252888,188.5800116,191.9819388,12329713
15-05-2015,189.3709412,192.1878391,188.5367172,191.0935874,8331715
18-05-2015,193.1845245,193.7153994,188.9916951,189.5767394,9847540
19-05-2015,194.0512848,196.0447778,192.1119612,193.1195416,14513036
20-05-2015,196.9331818,197.3990534,194.5171526,195.1022114,8708891
21-05-2015,194.3112946,198.3524499,193.7370841,197.4532084,10759523
22-05-2015,195.8497772,196.2289778,194.3654912,194.3654912,8349048
25-05-2015,193.823761,196.7489972,193.3578894,195.0155175,6617337
26-05-2015,191.6786041,194.1488028,191.2669019,193.9321106,9510249
27-05-2015,191.8302917,193.0437306,190.7252062,191.9819662,8078236
28-05-2015,189.771759,193.7695787,188.9483548,191.949428,26538868
29-05-2015,190.0317993,192.0794618,189.1867272,190.6601792,29277517
01-06-2015,195.5030518,196.0772767,190.2484721,190.6818421,19594976
02-06-2015,194.7230072,199.0891794,193.1628841,196.2614626,20178960
03-06-2015,194.2246246,197.2798674,192.523661,194.7988351,15546279
04-06-2015,197.7674255,198.5258121,193.4012387,195.9256068,15931395
05-06-2015,196.6948395,198.6883326,195.979774,197.1607111,13066337
08-06-2015,191.8627777,197.1823755,191.3535705,196.4889778,10846953
09-06-2015,191.4836121,192.9895515,190.1076648,191.4510959,9153355
10-06-2015,196.2723083,197.1607161,191.7652809,191.9819586,13509379
11-06-2015,190.0643005,197.0740278,189.3058995,196.3156268,14676438
12-06-2015,192.8161774,193.4337234,190.3026433,190.4651661,21543824
15-06-2015,195.3947296,196.0989612,192.8486937,193.9104436,12858570
16-06-2015,195.8714294,196.0989555,193.5420858,194.7988457,13929305
17-06-2015,201.776062,204.1920911,193.7154189,196.1097802,26232634
18-06-2015,212.1227264,212.783608,202.0577558,202.0685897,49366799
19-06-2015,215.9580231,218.0706888,212.8919464,212.8919464,45710935
22-06-2015,214.885437,218.5690597,213.7586694,216.023024,19394187
23-06-2015,215.6004944,217.2689563,214.7337545,215.0912872,16007498
24-06-2015,214.7120819,218.0815219,213.7911726,215.6004895,18603004
25-06-2015,217.6698151,218.6340599,213.4336498,213.8670197,27175118
26-06-2015,216.8356171,219.7391713,215.6871816,216.6622604,20966796
29-06-2015,214.7012787,215.3513409,210.6167872,214.0620648,20168946
30-06-2015,216.7055817,217.3014599,214.0837087,214.4954109,23184864
01-07-2015,217.9082031,218.9482853,216.9006226,216.9006226,14824266
02-07-2015,219.0349426,220.9634324,218.2223722,218.6340743,15931202
03-07-2015,218.2440338,219.6741503,217.3447923,218.7965765,13831096
06-07-2015,220.05336,220.7792449,215.6438377,215.8388622,12237733
07-07-2015,217.3881378,220.2808578,216.6839063,219.0674336,11294999
08-07-2015,215.9471893,218.5690622,214.8746056,215.7846666,15190654
09-07-2015,213.9537201,216.9006244,213.0328107,215.8171922,16245867
10-07-2015,217.0739594,217.5506649,214.571259,214.7554351,16110573
13-07-2015,218.2006989,219.3924698,215.6329954,217.0739457,9860248
14-07-2015,216.2072144,219.1757862,215.6438378,218.6124096,9942927
15-07-2015,219.0999603,219.8041775,216.5864261,216.6297616,13532911
16-07-2015,221.8193207,222.7077283,219.0999428,219.2841188,14854295
17-07-2015,221.3859558,223.4336183,220.5842337,222.1551907,10195142
20-07-2015,222.0468445,223.1735976,220.5625586,222.707726,6348354
21-07-2015,218.3740387,222.8485641,217.2797872,222.7510591,7923338
22-07-2015,227.6047974,228.3740178,217.6806674,217.7673385,17309440
23-07-2015,226.4997101,231.3859234,225.6113024,228.276511,18642915
24-07-2015,222.1118774,227.4422951,221.2559713,227.0847768,13099664
27-07-2015,217.8431549,223.1627521,217.0631006,222.0793346,20118553
28-07-2015,218.9049225,220.3025228,216.7055712,218.4823865,13382878
29-07-2015,215.8171692,219.435803,214.9721116,218.7424054,14790821
30-07-2015,216.7164001,218.4173781,215.0154366,216.7055663,11701228
31-07-2015,217.0847931,218.3957369,214.5170894,216.6839248,16634259
03-08-2015,217.214798,219.6849966,216.5539164,216.9006152,9887787
04-08-2015,214.0836792,217.9081565,212.3502141,217.4206171,12006872
05-08-2015,214.0295258,216.8572568,213.2386231,214.1378646,14345010
06-08-2015,212.1227264,214.9504578,211.8085437,214.7337656,8708037
07-08-2015,213.2928467,215.383845,211.7327089,212.1335772,8608888
10-08-2015,209.9450378,214.2570403,208.9916269,213.3253116,9288894
11-08-2015,209.3166809,210.9743091,207.583201,210.4000986,8762464
12-08-2015,204.3112793,209.31668,203.8020721,208.7966389,9650325
13-08-2015,202.2419434,206.7056351,201.3860373,205.1996813,9340350
14-08-2015,209.5225372,210.6167889,202.4478058,203.7370818,12739366
17-08-2015,206.0013885,209.316659,204.9938082,209.316659,10857430
18-08-2015,204.5713043,207.149842,204.1596166,207.149842,6630334
19-08-2015,206.8464508,208.2332171,203.5636821,204.5495947,8877298
20-08-2015,198.5474701,208.0057283,197.9949274,208.0057283,19008087
21-08-2015,196.7381592,197.5940652,194.3654657,197.182363,20050521
24-08-2015,179.7501373,190.6818474,177.2474371,190.6818474,35635706
25-08-2015,183.7804718,186.4890305,178.3742172,182.1986808,49504268
26-08-2015,184.918045,189.5550784,182.0144768,183.7046064,18955515
27-08-2015,188.3307953,190.9526679,185.7089227,187.8215882,26997546
28-08-2015,189.0350494,191.3318913,187.6699363,189.598426,10770215
31-08-2015,185.4597778,189.1325669,185.0047401,189.1325669,20708942
01-09-2015,181.9820099,185.0264192,180.9527616,185.0264192,21645696
02-09-2015,184.0838165,185.7197768,182.5778629,184.1813215,19652369
03-09-2015,185.015564,186.5106837,182.9679015,185.0588995,11659978
04-09-2015,181.1260834,184.1163229,178.7858915,184.1163229,16199949
07-09-2015,180.5410461,182.8812381,179.3492896,181.6352977,10234633
08-09-2015,183.8779755,184.8205526,178.7859037,181.1477635,12900468
09-09-2015,189.3925629,190.4001432,184.2896577,186.5648462,17340694
10-09-2015,187.8649292,188.6233301,185.3730632,186.564834,11074406
11-09-2015,186.5540314,189.8367861,185.5247831,188.9483784,10634833
14-09-2015,187.1824188,187.5832871,184.5930473,186.7273811,7964072
